NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;DHUMEC;QDHUMEC;PMERM;QPMERM;PMERMIN;QPMERMIN;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;INFRART;QINFRART; UV;QUV;UV_INDICEX;QUV_INDICEX;SIGMA;QSIGMA;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UM;QUM;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE; ECOULEMENTM;QECOULEMENTM;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE; VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;NB300;QNB300;BA300;QBA300;TMERMIN;QTMERMIN;TMERMAX;QTMERMAX
 01014002;ARBENT;46.278167;5.669000;534;20230101;;;;;;;;;;;;;;;;;;;;;;;43;1;1944;9;75;1;27;9;55;1;0;9;0;9;8.9;9;;;3.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230102;;;;;;;;;;;;;;;;;;;;;;;38;1;318;9;99;1;1947;9;66;1;218;9;515;9;8.5;9;;;1.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230103;;;;;;;;;;;;;;;;;;;;;;;74;1;1301;9;100;1;1820;9;95;1;0;9;1374;9;9.0;9;;;0.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230104;;;;;;;;;;;;;;;;;;;;;;;88;1;1400;9;100;1;1;9;97;1;0;9;1440;9;8.6;9;;;0.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230105;;;;;;;;;;;;;;;;;;;;;;;90;1;1305;9;100;1;536;9;98;1;0;9;1440;9;11.0;9;;;0.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230106;;;;;;;;;;;;;;;;;;;;;;;82;1;2309;9;100;1;547;9;94;1;0;9;1440;9;9.5;9;;;0.3;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230107;;;;;;;;;;;;;;;;;;;;;;;52;1;2208;9;84;1;102;9;65;1;0;9;214;9;8.0;9;;;1.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230108;;;;;;;;;;;;;;;;;;;;;;;55;1;1;9;94;1;707;9;84;1;0;9;1260;9;9.7;9;;;0.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230109;;;;;;;;;;;;;;;;;;;;;;;80;1;13;9;95;1;1306;9;89;1;0;9;1440;9;7.2;9;;;0.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230110;;;;;;;;;;;;;;;;;;;;;;;53;1;1303;9;95;1;136;9;78;1;0;9;762;9;6.6;9;;;0.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230111;;;;;;;;;;;;;;;;;;;;;;;90;1;1112;9;100;1;2038;9;96;1;0;9;1440;9;8.7;9;;;0.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230112;;;;;;;;;;;;;;;;;;;;;;;60;1;1407;9;100;1;1;9;86;1;0;9;985;9;7.8;9;;;0.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230113;;;;;;;;;;;;;;;;;;;;;;;75;1;200;9;100;1;2232;9;90;1;0;9;1416;9;8.4;9;;;0.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230114;;;;;;;;;;;;;;;;;;;;;;;35;1;1325;9;100;1;827;9;72;1;34;9;749;9;7.0;9;;;1.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230115;;;;;;;;;;;;;;;;;;;;;;;60;1;617;9;96;1;945;9;82;1;0;9;929;9;7.1;9;;;0.8;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230116;;;;;;;;;;;;;;;;;;;;;;;59;1;534;9;98;1;2149;9;82;1;0;9;730;9;6.1;9;;;0.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230117;;;;;;;;;;;;;;;;;;;;;;;78;1;1739;9;100;1;238;9;94;1;0;9;1439;9;6.2;9;;;0.3;9;;;;;2;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230118;;;;;;;;;;;;;;;;;;;;;;;88;1;2355;9;99;1;444;9;95;1;0;9;1440;9;5.4;9;;;0.2;9;;;;;12;9;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230119;;;;;;;;;;;;;;;;;;;;;;;73;1;1252;9;100;1;1013;9;93;1;0;9;1391;9;3.9;9;;;0.3;9;;;;;12;9;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230120;;;;;;;;;;;;;;;;;;;;;;;56;1;1225;9;100;1;935;9;87;1;0;9;1097;9;3.7;9;;;0.2;9;;;;;9;9;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230121;;;;;;;;;;;;;;;;;;;;;;;61;1;1301;9;99;1;846;9;84;1;0;9;995;9;3.8;9;;;0.4;9;;;;;9;9;8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230122;;;;;;;;;;;;;;;;;;;;;;;82;1;353;9;92;1;433;9;86;1;0;9;1440;9;4.4;9;;;0.4;9;;;;;8;9;7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230123;;;;;;;;;;;;;;;;;;;;;;;61;1;1134;9;94;1;523;9;82;1;0;9;959;9;4.4;9;;;0.4;9;;;;;8;9;7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230124;;;;;;;;;;;;;;;;;;;;;;;67;1;1415;9;99;1;909;9;91;1;0;9;1146;9;4.2;9;;;0.3;9;;;;;7;9;7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230125;;;;;;;;;;;;;;;;;;;;;;;69;1;1307;9;98;1;1;9;87;1;0;9;1105;9;4.9;9;;;0.2;9;;;;;6;9;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230126;;;;;;;;;;;;;;;;;;;;;;;73;1;1126;9;94;1;220;9;85;1;0;9;1211;9;5.0;9;;;0.7;9;;;;;5;9;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230127;;;;;;;;;;;;;;;;;;;;;;;73;1;1329;9;96;1;2315;9;85;1;0;9;1122;9;4.5;9;;;0.6;9;;;;;4;9;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230128;;;;;;;;;;;;;;;;;;;;;;;60;1;1345;9;98;1;108;9;81;1;0;9;721;9;3.9;9;;;0.4;9;;;;;4;9;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230129;;;;;;;;;;;;;;;;;;;;;;;59;1;1230;9;97;1;546;9;82;1;0;9;1014;9;4.4;9;;;0.5;9;;;;;3;9;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230130;;;;;;;;;;;;;;;;;;;;;;;59;1;1319;9;99;1;2154;9;84;1;0;9;919;9;5.0;9;;;0.4;9;;;;;3;9;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230131;;;;;;;;;;;;;;;;;;;;;;;57;1;1235;9;100;1;848;9;85;1;0;9;1012;9;5.4;9;;;0.3;9;;;;;2;9;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230201;;;;;;;;;;;;;;;;;;;;;;;74;1;1500;9;99;1;802;9;91;1;0;9;1312;9;6.5;9;;;0.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230202;;;;;;;;;;;;;;;;;;;;;;;71;1;1301;9;98;1;530;9;89;1;0;9;1202;9;6.7;9;;;0.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230203;;;;;;;;;;;;;;;;;;;;;;;59;1;1309;9;100;1;823;9;83;1;0;9;932;9;6.2;9;;;0.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230204;;;;;;;;;;;;;;;;;;;;;;;63;1;1506;9;97;1;2232;9;82;1;0;9;964;9;7.5;9;;;0.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230205;;;;;;;;;;;;;;;;;;;;;;;73;1;1036;9;100;1;710;9;89;1;0;9;1148;9;6.0;9;;;0.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230206;;;;;;;;;;;;;;;;;;;;;;;59;1;1201;9;100;1;207;9;84;1;0;9;892;9;5.2;9;;;0.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230207;;;;;;;;;;;;;;;;;;;;;;;37;1;1348;9;99;1;119;9;76;1;;;891;9;4.2;9;;;1.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230208;;;;;;;;;;;;;;;;;;;;;;;44;1;1441;9;99;1;811;9;80;1;0;9;948;9;3.9;9;;;0.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230209;;;;;;;;;;;;;;;;;;;;;;;43;1;1446;9;99;1;806;9;81;1;0;9;982;9;3.9;9;;;0.8;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230210;;;;;;;;;;;;;;;;;;;;;;;49;1;1317;9;99;1;805;9;81;1;0;9;945;9;4.0;9;;;0.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230211;;;;;;;;;;;;;;;;;;;;;;;45;1;1334;9;100;1;827;9;81;1;0;9;968;9;4.3;9;;;0.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230212;;;;;;;;;;;;;;;;;;;;;;;38;1;1400;9;99;1;801;9;79;1;34;9;945;9;4.5;9;;;0.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230213;;;;;;;;;;;;;;;;;;;;;;;26;1;1323;9;100;1;800;9;73;1;304;9;819;9;4.8;9;;;1.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230214;;;;;;;;;;;;;;;;;;;;;;;32;1;1600;9;99;1;754;9;74;1;255;9;813;9;5.2;9;;;1.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230215;;;;;;;;;;;;;;;;;;;;;;;35;1;1615;9;100;1;756;9;73;1;235;9;726;9;5.3;9;;;1.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230216;;;;;;;;;;;;;;;;;;;;;;;28;1;1314;9;99;1;750;9;69;1;382;9;774;9;4.9;9;;;1.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230217;;;;;;;;;;;;;;;;;;;;;;;53;1;1148;9;100;1;2209;9;85;1;0;9;1043;9;8.4;9;;;0.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230218;;;;;;;;;;;;;;;;;;;;;;;59;1;1359;9;100;1;356;9;90;1;0;9;1127;9;9.8;9;;;1.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230219;;;;;;;;;;;;;;;;;;;;;;;74;1;1137;9;99;1;2302;9;87;1;0;9;1124;9;8.5;9;;;0.8;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230220;;;;;;;;;;;;;;;;;;;;;;;43;1;1243;9;100;1;234;9;81;1;0;9;961;9;6.5;9;;;1.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230221;;;;;;;;;;;;;;;;;;;;;;;43;1;1251;9;100;1;15;9;82;1;0;9;933;9;6.8;9;;;1.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230222;;;;;;;;;;;;;;;;;;;;;;;81;1;1046;9;100;1;433;9;97;1;0;9;1440;9;8.0;9;;;0.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230223;;;;;;;;;;;;;;;;;;;;;;;58;1;1144;9;100;1;1;9;91;1;0;9;1135;9;9.7;9;;;1.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230224;;;;;;;;;;;;;;;;;;;;;;;55;1;1346;9;100;1;1;9;89;1;0;9;1118;9;9.4;9;;;1.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230225;;;;;;;;;;;;;;;;;;;;;;;68;1;1235;9;100;1;726;9;86;1;0;9;899;9;7.1;9;;;1.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230226;;;;;;;;;;;;;;;;;;;;;;;38;1;1444;9;97;1;37;9;62;1;31;9;438;9;3.6;9;;;1.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230227;;;;;;;;;;;;;;;;;;;;;;;40;1;1254;9;92;1;2354;9;68;1;1;9;538;9;3.9;9;;;1.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230228;;;;;;;;;;;;;;;;;;;;;;;53;1;1252;9;97;1;719;9;81;1;0;9;931;9;4.0;9;;;0.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230301;;;;;;;;;;;;;;;;;;;;;;;57;1;1138;9;99;1;729;9;78;1;0;9;618;9;4.5;9;;;0.8;9;;;;;1;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230302;;;;;;;;;;;;;;;;;;;;;;;49;1;1553;9;97;1;2324;9;78;1;0;9;822;9;5.1;9;;;1.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230303;;;;;;;;;;;;;;;;;;;;;;;57;1;1305;9;99;1;737;9;82;1;0;9;860;9;5.3;9;;;0.7;9;;;;;1;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230304;;;;;;;;;;;;;;;;;;;;;;;51;1;1138;9;97;1;2329;9;78;1;0;9;802;9;6.0;9;;;1.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230305;;;;;;;;;;;;;;;;;;;;;;;48;1;1600;9;99;1;718;9;80;1;0;9;854;9;4.7;9;;;1.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230306;;;;;;;;;;;;;;;;;;;;;;;45;1;1225;9;99;1;720;9;75;1;0;9;652;9;4.6;9;;;1.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230307;;;;;;;;;;;;;;;;;;;;;;;46;1;1226;9;97;1;2306;9;79;1;0;9;993;9;5.5;9;;;0.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230308;;;;;;;;;;;;;;;;;;;;;;;58;1;519;9;98;1;153;9;80;1;0;9;641;9;8.5;9;;;0.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230309;;;;;;;;;;;;;;;;;;;;;;;35;1;1118;9;90;1;2158;9;63;1;116;9;179;9;8.4;9;;;2.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230310;;;;;;;;;;;;;;;;;;;;;;;58;1;1531;9;96;1;1911;9;82;1;0;9;880;9;8.4;9;;;1.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230311;;;;;;;;;;;;;;;;;;;;;;;91;1;1442;9;100;1;854;9;97;1;0;9;1440;9;8.9;9;;;0.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230312;;;;;;;;;;;;;;;;;;;;;;;51;1;1349;9;99;1;314;9;86;1;0;9;981;9;9.5;9;;;1.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230313;;;;;;;;;;;;;;;;;;;;;;;36;1;1351;9;98;1;115;9;69;1;197;9;549;9;10.0;9;;;2.9;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230314;;;;;;;;;;;;;;;;;;;;;;;69;1;1121;9;99;1;2041;9;87;1;0;9;1029;9;8.2;9;;;0.8;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230315;;;;;;;;;;;;;;;;;;;;;;;24;1;1424;9;100;1;555;9;78;1;126;9;907;9;5.4;9;;;1.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230316;;;;;;;;;;;;;;;;;;;;;;;27;1;1503;9;100;1;708;9;58;1;517;9;464;9;5.3;9;;;2.3;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230317;;;;;;;;;;;;;;;;;;;;;;;27;1;1316;9;56;1;400;9;43;1;564;9;0;9;5.9;9;;;4.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230318;;;;;;;;;;;;;;;;;;;;;;;27;1;1333;9;67;1;647;9;45;1;588;9;0;9;6.0;9;;;3.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230319;;;;;;;;;;;;;;;;;;;;;;;59;1;2;9;99;1;2157;9;82;1;0;9;751;9;9.4;9;;;1.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230320;;;;;;;;;;;;;;;;;;;;;;;55;1;1321;9;100;1;52;9;86;1;0;9;960;9;8.1;9;;;1.7;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230321;;;;;;;;;;;;;;;;;;;;;;;38;1;1411;9;100;1;27;9;77;1;10;9;716;9;8.0;9;;;1.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230322;;;;;;;;;;;;;;;;;;;;;;;24;1;1403;9;100;1;637;9;62;1;390;9;461;9;7.5;9;;;2.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230323;;;;;;;;;;;;;;;;;;;;;;;36;1;927;9;60;1;2029;9;46;1;110;9;0;9;8.2;9;;;3.6;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230324;;;;;;;;;;;;;;;;;;;;;;;49;1;10;9;100;1;2027;9;84;1;0;9;973;9;10.1;9;;;1.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230325;;;;;;;;;;;;;;;;;;;;;;;60;1;1257;9;99;1;3;9;83;1;0;9;885;9;8.7;9;;;1.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230326;;;;;;;;;;;;;;;;;;;;;;;53;1;1432;9;98;1;1;9;82;1;0;9;916;9;8.7;9;;;1.3;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230327;;;;;;;;;;;;;;;;;;;;;;;57;1;1532;9;97;1;438;9;84;1;0;9;965;9;6.6;9;;;1.3;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230328;;;;;;;;;;;;;;;;;;;;;;;25;1;1828;9;100;1;710;9;60;1;556;9;518;9;5.1;9;;;2.1;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230329;;;;;;;;;;;;;;;;;;;;;;;30;1;44;9;82;1;638;9;44;1;999;9;11;9;7.5;9;;;3.8;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230330;;;;;;;;;;;;;;;;;;;;;;;33;1;127;9;81;1;2009;9;56;1;284;9;17;9;9.1;9;;;3.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230331;;;;;;;;;;;;;;;;;;;;;;;37;1;1333;9;96;1;1947;9;70;1;18;9;452;9;9.0;9;;;2.3;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230401;;;;;;;;;;;;;;;;;;;;;;;54;1;1236;9;97;1;2305;9;86;1;0;9;1167;9;8.7;9;;;1.5;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230402;;;;;;;;;;;;;;;;;;;;;;;85;1;1325;9;98;1;2111;9;95;1;0;9;1440;9;9.1;9;;;0.8;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230403;;;;;;;;;;;;;;;;;;;;;;;58;1;1824;9;100;1;403;9;84;1;0;9;919;9;7.7;9;;;2.2;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230404;;;;;;;;;;;;;;;;;;;;;;;33;1;1043;9;100;1;619;9;67;1;197;9;534;9;4.8;9;;;2.4;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230405;;;;;;;;;;;;;;;;;;;;;;;33;1;1101;9;94;1;200;9;65;1;364;9;594;9;4.4;9;;;2.3;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230406;;;;;;;;;;;;;;;;;;;;;;;24;1;1043;9;96;1;443;9;62;1;449;9;429;9;5.0;9;;;2.0;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230407;;;;;;;;;;;;;;;;;;;;;;;50;1;1450;9;98;1;2338;9;80;1;0;9;903;9;7.2;9;;;1.8;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 01014002;ARBENT;46.278167;5.669000;534;20230408;;;;;;;;;;;;;;;;;;;;;;;42;1;1322;9;100;1;432;9;74;1;0;9;706;9;6.6;9;;;2.3;9;;;;;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
